Price,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,MSFT,TSLA,AAPL,AMZN,MSFT,TSLA,AAPL,AMZN,MSFT,TSLA,AAPL,AMZN,MSFT,TSLA,AAPL,AMZN,MSFT,TSLA,AAPL,AMZN,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-09,178.52670288085938,128.25999450683594,328.54437255859375,259.6700134277344,178.99000549316406,128.25999450683594,329.82000732421875,259.6700134277344,179.0500030517578,128.7899932861328,330.29998779296875,261.3599853515625,175.8000030517578,124.76000213623047,323.17999267578125,252.0500030517578,176.80999755859375,126.22000122070312,324.75,255.30999755859375,42390800,38773700,19891200,101377900
2023-10-10,177.92825317382812,129.47999572753906,327.11993408203125,263.6199951171875,178.38999938964844,129.47999572753906,328.3900146484375,263.6199951171875,179.72000122070312,130.74000549316406,331.1000061035156,268.94000244140625,177.9499969482422,128.0500030517578,327.6700134277344,257.6499938964844,178.10000610351562,128.82000732421875,330.9599914550781,257.75,43698000,42178600,20557100,122656000
2023-10-11,179.3345947265625,131.8300018310547,331.13433837890625,262.989990234375,179.8000030517578,131.8300018310547,332.4200134277344,262.989990234375,179.85000610351562,132.0500030517578,332.82000732421875,268.6000061035156,177.60000610351562,129.61000061035156,329.1400146484375,260.8999938964844,178.1999969482422,129.74000549316406,331.2099914550781,266.20001220703125,47551100,40741800,20063200,103706300
2023-10-12,180.24224853515625,132.3300018310547,329.87921142578125,258.8699951171875,180.7100067138672,132.3300018310547,331.1600036621094,258.8699951171875,182.33999633789062,134.47999572753906,333.6300048828125,265.4100036621094,179.0399932861328,131.22999572753906,328.7200012207031,256.6300048828125,180.07000732421875,132.1699981689453,330.57000732421875,262.9200134277344,56743100,55528600,19313100,111508100
2023-10-13,178.38706970214844,129.7899932861328,326.4624938964844,251.1199951171875,178.85000610351562,129.7899932861328,327.7300109863281,251.1199951171875,181.92999267578125,133.30999755859375,333.8299865722656,259.6000061035156,178.13999938964844,128.9499969482422,326.3599853515625,250.22000122070312,181.4199981689453,132.97999572753906,332.3800048828125,258.8999938964844,51427100,45786600,21072400,102073800
2023-10-16,178.25738525390625,132.5500030517578,331.3534851074219,253.9199981689453,178.72000122070312,132.5500030517578,332.6400146484375,253.9199981689453,179.0800018310547,133.07000732421875,336.1400146484375,255.39999389648438,176.50999450683594,130.42999267578125,330.6000061035156,248.47999572753906,176.75,130.69000244140625,331.04998779296875,250.0500030517578,52517000,42832900,22158000,88917200
2023-10-17,176.6914520263672,131.47000122070312,330.77569580078125,254.85000610351562,177.14999389648438,131.47000122070312,332.05999755859375,254.85000610351562,178.4199981689453,132.5800018310547,333.4599914550781,257.17999267578125,174.8000030517578,128.7100067138672,327.4100036621094,247.0800018310547,176.64999389648438,130.38999938964844,329.5899963378906,250.10000610351562,57549400,49344600,18338500,93562900
2023-10-18,175.3848419189453,128.1300048828125,328.833251953125,242.67999267578125,175.83999633789062,128.1300048828125,330.1099853515625,242.67999267578125,177.5800018310547,130.6699981689453,335.5899963378906,254.6300048828125,175.11000061035156,127.51000213623047,328.29998779296875,242.0800018310547,175.5800018310547,129.89999389648438,332.489990234375,252.6999969482422,54764400,42699500,23153600,125147800
2023-10-19,175.00584411621094,128.39999389648438,330.03857421875,220.11000061035156,175.4600067138672,128.39999389648438,331.32000732421875,220.11000061035156,177.83999633789062,132.24000549316406,336.8800048828125,230.61000061035156,175.19000244140625,127.47000122070312,330.9100036621094,216.77999877929688,176.0399932861328,130.57000732421875,332.1499938964844,225.9499969482422,59302900,60961400,25052100,170772700
2023-10-20,172.43251037597656,125.16999816894531,325.4065856933594,211.99000549316406,172.8800048828125,125.16999816894531,326.6700134277344,211.99000549316406,175.4199981689453,128.1699981689453,331.9200134277344,218.86000061035156,172.63999938964844,124.97000122070312,325.45001220703125,210.4199981689453,175.30999755859375,128.0500030517578,331.7200012207031,217.00999450683594,64189300,56343300,25012600,137734000
2023-10-23,172.5522003173828,126.55999755859375,328.04632568359375,212.0800018310547,173.0,126.55999755859375,329.32000732421875,212.0800018310547,174.00999450683594,127.87999725341797,332.7300109863281,216.97999572753906,169.92999267578125,123.9800033569336,324.3900146484375,202.50999450683594,170.91000366210938,124.62999725341797,325.4700012207031,210.0,55980100,48260000,24374700,150683400
2023-10-24,172.99105834960938,128.55999755859375,329.25164794921875,216.52000427246094,173.44000244140625,128.55999755859375,330.5299987792969,216.52000427246094,173.6699981689453,128.8000030517578,331.8399963378906,222.0500030517578,171.4499969482422,126.33999633789062,327.6000061035156,214.11000061035156,173.0500030517578,127.73999786376953,331.29998779296875,216.5,43816600,46477400,31153600,118231100
2023-10-25,170.65711975097656,121.38999938964844,339.3524475097656,212.4199981689453,171.10000610351562,121.38999938964844,340.6700134277344,212.4199981689453,173.05999755859375,126.33999633789062,346.20001220703125,220.10000610351562,170.64999389648438,120.79000091552734,337.6199951171875,212.1999969482422,171.8800048828125,126.04000091552734,345.0199890136719,215.8800048828125,57157000,74577500,55053800,107065100
2023-10-26,166.4580078125,119.56999969482422,326.6218566894531,205.75999450683594,166.88999938964844,119.56999969482422,327.8900146484375,205.75999450683594,171.3800048828125,121.63999938964844,341.6300048828125,214.8000030517578,165.6699981689453,118.3499984741211,326.94000244140625,204.8800048828125,170.3699951171875,120.62999725341797,340.5400085449219,211.32000732421875,70625300,100419500,37828500,115112600
2023-10-27,167.78456115722656,127.73999786376953,328.534423828125,207.3000030517578,168.22000122070312,127.73999786376953,329.80999755859375,207.3000030517578,168.9600067138672,130.02000427246094,336.7200012207031,212.41000366210938,166.8300018310547,125.5199966430664,328.3999938964844,205.77000427246094,166.91000366210938,126.19999694824219,330.42999267578125,210.60000610351562,58499100,125309300,29856500,94881200
2023-10-30,169.8491973876953,132.7100067138672,336.0054016113281,197.36000061035156,170.2899932861328,132.7100067138672,337.30999755859375,197.36000061035156,171.1699981689453,133.0,339.45001220703125,210.8800048828125,168.8699951171875,128.55999755859375,331.8299865722656,194.6699981689453,169.02000427246094,129.72000122070312,333.4100036621094,209.27999877929688,51131000,72485500,22828100,136448200
2023-10-31,170.32797241210938,133.08999633789062,336.80230712890625,200.83999633789062,170.77000427246094,133.08999633789062,338.1099853515625,200.83999633789062,170.89999389648438,133.57000732421875,339.0,202.8000030517578,167.89999389648438,131.7100067138672,334.69000244140625,194.07000732421875,169.35000610351562,132.75,338.8500061035156,196.1199951171875,44846000,51589400,20265300,118068300
2023-11-01,173.51968383789062,137.0,344.7315368652344,205.66000366210938,173.97000122070312,137.0,346.07000732421875,205.66000366210938,174.22999572753906,137.35000610351562,347.4200134277344,205.99000549316406,170.1199951171875,133.7100067138672,339.6499938964844,197.85000610351562,171.0,133.9600067138672,339.7900085449219,204.0399932861328,56934900,61529400,28158800,121661700
2023-11-02,177.11036682128906,138.07000732421875,346.97283935546875,218.50999450683594,177.57000732421875,138.07000732421875,348.32000732421875,218.50999450683594,177.77999877929688,138.80999755859375,348.8299865722656,219.1999969482422,175.4600067138672,136.47000122070312,344.7699890136719,211.4499969482422,175.52000427246094,138.72999572753906,347.239990234375,212.97000122070312,77334800,52236700,24348100,125987600
2023-11-03,176.19273376464844,138.60000610351562,351.43548583984375,219.9600067138672,176.64999389648438,138.60000610351562,352.79998779296875,219.9600067138672,176.82000732421875,139.49000549316406,354.3900146484375,226.3699951171875,173.35000610351562,137.4499969482422,347.3299865722656,218.39999389648438,174.24000549316406,138.99000549316406,349.6300048828125,221.14999389648438,79763700,44007200,23624000,119281000
2023-11-06,178.7660675048828,139.74000549316406,355.15106201171875,219.27000427246094,179.22999572753906,139.74000549316406,356.5299987792969,219.27000427246094,179.42999267578125,140.72999572753906,357.5400085449219,226.32000732421875,176.2100067138672,138.36000061035156,353.3500061035156,215.0,176.3800048828125,138.75999450683594,353.45001220703125,223.97999572753906,63841300,44970400,23828300,117335800
2023-11-07,181.349365234375,142.7100067138672,359.1356201171875,222.17999267578125,181.82000732421875,142.7100067138672,360.5299987792969,222.17999267578125,182.44000244140625,143.3699951171875,362.4599914550781,223.1199951171875,178.97000122070312,140.5,357.6300048828125,215.72000122070312,179.17999267578125,140.5500030517578,359.3999938964844,219.97999572753906,70530000,53553500,25833900,116900100
2023-11-08,182.41659545898438,142.0800018310547,361.7952880859375,222.11000061035156,182.88999938964844,142.0800018310547,363.20001220703125,222.11000061035156,183.4499969482422,143.1199951171875,363.8699951171875,224.14999389648438,181.58999633789062,141.22000122070312,360.54998779296875,217.63999938964844,182.35000610351562,142.97000122070312,361.67999267578125,223.14999389648438,49340300,44521700,26767800,106584800
2023-11-09,181.93783569335938,140.60000610351562,359.29498291015625,209.97999572753906,182.41000366210938,140.60000610351562,360.69000244140625,209.97999572753906,184.1199951171875,142.64999389648438,364.7900085449219,220.8000030517578,181.80999755859375,139.83999633789062,360.3599853515625,206.67999267578125,182.9600067138672,142.02000427246094,362.29998779296875,219.75,53763500,36235400,24847300,142110500
2023-11-10,186.16244506835938,143.55999755859375,368.2402648925781,214.64999389648438,186.39999389648438,143.55999755859375,369.6700134277344,214.64999389648438,186.57000732421875,143.64999389648438,370.1000061035156,215.3800048828125,183.52999877929688,139.91000366210938,361.07000732421875,205.69000244140625,183.97000122070312,140.4600067138672,361.489990234375,210.02999877929688,66133400,49287800,28042100,130994000
2023-11-13,184.5644989013672,142.58999633789062,365.2618103027344,223.7100067138672,184.8000030517578,142.58999633789062,366.67999267578125,223.7100067138672,186.02999877929688,143.22999572753906,368.4700012207031,225.39999389648438,184.2100067138672,140.6699981689453,365.8999938964844,211.61000061035156,185.82000732421875,142.0800018310547,368.2200012207031,215.60000610351562,43627500,35680600,19986500,140447600
2023-11-14,187.2011260986328,145.8000030517578,368.8379211425781,237.41000366210938,187.44000244140625,145.8000030517578,370.2699890136719,237.41000366210938,188.11000061035156,147.25999450683594,371.95001220703125,238.13999938964844,186.3000030517578,144.67999267578125,367.3500061035156,230.72000122070312,187.6999969482422,145.0,371.010009765625,235.02999877929688,60108400,56674600,27683900,149771600
2023-11-15,187.7703857421875,143.1999969482422,368.9876708984375,242.83999633789062,188.00999450683594,143.1999969482422,369.6700134277344,242.83999633789062,189.5,147.2899932861328,373.1300048828125,246.6999969482422,187.77999877929688,142.58999633789062,367.1099853515625,236.4499969482422,187.85000610351562,147.05999755859375,371.2799987792969,239.2899932861328,53790500,63875700,26860100,150354000
2023-11-16,189.46824645996094,142.8300018310547,375.4756774902344,233.58999633789062,189.7100067138672,142.8300018310547,376.1700134277344,233.58999633789062,190.9600067138672,143.32000732421875,376.3500061035156,240.8800048828125,188.64999389648438,139.52000427246094,370.17999267578125,230.9600067138672,189.57000732421875,140.91000366210938,370.9599914550781,239.49000549316406,54412900,49653500,27182300,136816800
2023-11-17,189.44825744628906,145.17999267578125,369.1673278808594,234.3000030517578,189.69000244140625,145.17999267578125,369.8500061035156,234.3000030517578,190.3800048828125,145.22999572753906,374.3699951171875,237.38999938964844,188.57000732421875,142.5399932861328,367.0,226.5399932861328,190.25,142.66000366210938,373.6099853515625,232.0,50922700,49636700,40157000,142532800
2023-11-20,191.2060089111328,146.1300048828125,376.7433166503906,235.60000610351562,191.4499969482422,146.1300048828125,377.44000244140625,235.60000610351562,191.91000366210938,146.6300048828125,378.8699951171875,237.10000610351562,189.8800048828125,144.72999572753906,371.0,231.02000427246094,189.88999938964844,145.1300048828125,371.2200012207031,234.0399932861328,46505100,41951200,52465100,116320100
2023-11-21,190.3970489501953,143.89999389648438,372.3813781738281,241.1999969482422,190.63999938964844,143.89999389648438,373.07000732421875,241.1999969482422,191.52000427246094,144.0500030517578,376.2200012207031,243.6199951171875,189.74000549316406,141.5,371.1199951171875,233.33999633789062,191.41000366210938,143.91000366210938,375.6700134277344,235.0399932861328,38134500,71226000,28423100,122288000
2023-11-22,191.06619262695312,146.7100067138672,377.1525573730469,234.2100067138672,191.30999755859375,146.7100067138672,377.8500061035156,234.2100067138672,192.92999267578125,147.74000549316406,379.7900085449219,244.00999450683594,190.8300018310547,144.57000732421875,374.9700012207031,231.39999389648438,191.49000549316406,144.57000732421875,378.0,242.0399932861328,39617700,45669100,23345300,117950600
2023-11-24,189.7279052734375,146.74000549316406,376.7333068847656,235.4499969482422,189.97000122070312,146.74000549316406,377.42999267578125,235.4499969482422,190.89999389648438,147.1999969482422,377.9700012207031,238.75,189.25,145.32000732421875,375.1400146484375,232.3300018310547,190.8699951171875,146.6999969482422,377.3299865722656,233.75,24048300,22378400,10176600,65125200
2023-11-27,189.54812622070312,147.72999572753906,377.9111328125,236.0800018310547,189.7899932861328,147.72999572753906,378.6099853515625,236.0800018310547,190.6699981689453,149.25999450683594,380.6400146484375,238.3300018310547,188.89999389648438,146.8800048828125,376.20001220703125,232.10000610351562,189.9199981689453,147.52999877929688,376.7799987792969,236.88999938964844,40552600,53762400,22179200,112031800
2023-11-28,190.1573486328125,147.02999877929688,381.9936218261719,246.72000122070312,190.39999389648438,147.02999877929688,382.70001220703125,246.72000122070312,191.0800018310547,147.60000610351562,383.0,247.0,189.39999389648438,145.52999877929688,378.1600036621094,234.00999450683594,189.77999877929688,146.97999572753906,378.3500061035156,236.67999267578125,38415400,42711700,20453100,148549900
2023-11-29,189.128662109375,146.32000732421875,378.15069580078125,244.13999938964844,189.3699951171875,146.32000732421875,378.8500061035156,244.13999938964844,192.08999633789062,148.5399932861328,384.29998779296875,252.75,188.97000122070312,145.97000122070312,377.44000244140625,242.75999450683594,190.89999389648438,147.85000610351562,383.760009765625,249.2100067138672,43014200,40610900,28963400,135401300
2023-11-30,189.70791625976562,146.08999633789062,378.2106018066406,240.0800018310547,189.9499969482422,146.08999633789062,378.9100036621094,240.0800018310547,190.32000732421875,146.92999267578125,380.0899963378906,245.22000122070312,188.19000244140625,144.3300018310547,375.4700012207031,236.91000366210938,189.83999633789062,144.75999450683594,378.489990234375,245.13999938964844,48794400,65814000,30554400,132353200
2023-12-01,190.9962921142578,147.02999877929688,373.8187255859375,238.8300018310547,191.24000549316406,147.02999877929688,374.510009765625,238.8300018310547,191.55999755859375,147.25,378.1600036621094,240.19000244140625,189.22999572753906,145.5500030517578,371.30999755859375,231.89999389648438,190.3300018310547,146.0,376.760009765625,233.13999938964844,45679300,39924600,33020400,121173500
2023-12-04,189.18858337402344,144.83999633789062,368.4586486816406,235.5800018310547,189.42999267578125,144.83999633789062,369.1400146484375,235.5800018310547,190.0500030517578,145.35000610351562,369.5199890136719,239.3699951171875,187.4499969482422,142.80999755859375,362.8999938964844,233.2899932861328,189.97999572753906,145.25,369.1000061035156,235.75,43389500,48294200,32063300,104099800
2023-12-05,193.1735076904297,146.8800048828125,371.8323669433594,238.72000122070312,193.4199981689453,146.8800048828125,372.5199890136719,238.72000122070312,194.39999389648438,148.57000732421875,373.0799865722656,246.66000366210938,190.17999267578125,143.1300048828125,365.6199951171875,233.6999969482422,190.2100067138672,143.5500030517578,366.45001220703125,233.8699951171875,66628400,46822400,23065000,137971100
2023-12-06,192.07492065429688,144.52000427246094,368.1192321777344,239.3699951171875,192.32000732421875,144.52000427246094,368.79998779296875,239.3699951171875,194.75999450683594,147.85000610351562,374.17999267578125,246.57000732421875,192.11000061035156,144.27999877929688,368.0299987792969,239.1699981689453,194.4499969482422,147.5800018310547,373.5400085449219,242.9199981689453,41089700,39679000,21182100,126436200
2023-12-07,194.02243041992188,146.8800048828125,370.2652893066406,242.63999938964844,194.27000427246094,146.8800048828125,370.95001220703125,242.63999938964844,195.0,147.9199981689453,371.45001220703125,244.0800018310547,193.58999633789062,145.33999633789062,366.32000732421875,236.97999572753906,193.6300048828125,146.14999389648438,368.2300109863281,241.5500030517578,47477700,52352800,23118900,107142300
2023-12-08,195.46058654785156,147.4199981689453,373.53924560546875,243.83999633789062,195.7100067138672,147.4199981689453,374.2300109863281,243.83999633789062,195.99000549316406,147.83999633789062,374.4599914550781,245.27000427246094,193.6699981689453,145.39999389648438,368.2300109863281,239.27000427246094,194.1999969482422,145.47999572753906,369.20001220703125,240.27000427246094,53377300,41858000,20144800,102980100
2023-12-11,192.93380737304688,145.88999938964844,370.6146240234375,239.74000549316406,193.17999267578125,145.88999938964844,371.29998779296875,239.74000549316406,193.49000549316406,146.19000244140625,371.6000061035156,243.44000244140625,191.4199981689453,143.63999938964844,366.1000061035156,237.4499969482422,193.11000061035156,145.66000366210938,368.4800109863281,242.74000549316406,60943700,50907300,27708800,97913900
2023-12-12,194.4618682861328,147.47999572753906,373.68896484375,237.00999450683594,194.7100067138672,147.47999572753906,374.3800048828125,237.00999450683594,194.72000122070312,147.5,374.4200134277344,238.99000549316406,191.72000122070312,145.3000030517578,370.4599914550781,233.8699951171875,193.0800018310547,145.52000427246094,370.8500061035156,238.5500030517578,52696900,44944300,24838300,95328300
2023-12-13,197.7077178955078,148.83999633789062,373.678955078125,239.2899932861328,197.9600067138672,148.83999633789062,374.3699951171875,239.2899932861328,198.0,149.4600067138672,377.6400146484375,240.3000030517578,194.85000610351562,146.82000732421875,370.7699890136719,228.1999969482422,195.08999633789062,148.1199951171875,376.0199890136719,234.19000244140625,70404200,52766200,30955500,146286300
2023-12-14,197.85752868652344,147.4199981689453,365.2545471191406,251.0500030517578,198.11000061035156,147.4199981689453,365.92999267578125,251.0500030517578,199.6199951171875,150.5399932861328,373.760009765625,253.8800048828125,196.16000366210938,145.52000427246094,364.1300048828125,240.7899932861328,198.02000427246094,149.92999267578125,373.30999755859375,241.22000122070312,66831600,58400800,43277500,160829200
2023-12-15,197.31822204589844,149.97000122070312,370.04571533203125,253.5,197.57000732421875,149.97000122070312,370.7300109863281,253.5,198.39999389648438,150.57000732421875,372.3999938964844,254.1300048828125,197.0,147.8800048828125,366.2799987792969,248.3000030517578,197.52999877929688,148.3800048828125,366.8500061035156,251.2100067138672,128256700,110039100,78478200,135720800
2023-12-18,195.64035034179688,154.07000732421875,371.9621276855469,252.0800018310547,195.88999938964844,154.07000732421875,372.6499938964844,252.0800018310547,196.6300048828125,154.85000610351562,373.0,258.739990234375,194.38999938964844,150.0500030517578,368.67999267578125,251.36000061035156,196.08999633789062,150.55999755859375,369.45001220703125,253.77999877929688,55751900,62512800,21802900,116416500
2023-12-19,196.68902587890625,153.7899932861328,372.571044921875,257.2200012207031,196.94000244140625,153.7899932861328,373.260009765625,257.2200012207031,196.9499969482422,155.1199951171875,373.260009765625,258.3399963378906,195.88999938964844,152.69000244140625,369.8399963378906,253.00999450683594,196.16000366210938,154.39999389648438,371.489990234375,253.47999572753906,40714100,43171300,20603700,106737400
2023-12-20,194.5817108154297,152.1199951171875,369.9358825683594,247.13999938964844,194.8300018310547,152.1199951171875,370.6199951171875,247.13999938964844,197.67999267578125,155.6300048828125,376.0299987792969,259.8399963378906,194.8300018310547,151.55999755859375,370.5299987792969,247.0,196.89999389648438,152.89999389648438,375.0,256.4100036621094,52242800,50322100,26316700,125097000
2023-12-21,194.431884765625,153.83999633789062,372.85052490234375,254.5,194.67999267578125,153.83999633789062,373.5400085449219,254.5,197.0800018310547,153.97000122070312,374.4100036621094,254.8000030517578,193.5,152.10000610351562,370.0400085449219,248.5500030517578,196.10000610351562,153.3000030517578,372.55999755859375,251.89999389648438,46482500,36305700,17708000,109594200
2023-12-22,193.35328674316406,153.4199981689453,373.8885803222656,252.5399932861328,193.60000610351562,153.4199981689453,374.5799865722656,252.5399932861328,195.41000366210938,154.35000610351562,375.17999267578125,258.2200012207031,192.97000122070312,152.7100067138672,372.7099914550781,251.3699951171875,195.17999267578125,153.77000427246094,373.67999267578125,256.760009765625,37122800,29480100,17091100,93249800
2023-12-26,192.80398559570312,153.41000366210938,373.96844482421875,256.6099853515625,193.0500030517578,153.41000366210938,374.6600036621094,256.6099853515625,193.88999938964844,153.97999572753906,376.94000244140625,257.9700012207031,192.8300018310547,153.02999877929688,373.5,252.91000366210938,193.61000061035156,153.55999755859375,375.0,254.49000549316406,28919300,25067200,12673100,86892400
2023-12-27,192.90383911132812,153.33999633789062,373.3795471191406,261.44000244140625,193.14999389648438,153.33999633789062,374.07000732421875,261.44000244140625,193.5,154.77999877929688,375.05999755859375,263.3399963378906,191.08999633789062,153.1199951171875,372.80999755859375,257.5199890136719,192.49000549316406,153.55999755859375,373.69000244140625,258.3500061035156,48087700,31434700,14905400,106494400
2023-12-28,193.3332977294922,153.3800048828125,374.5872802734375,253.17999267578125,193.5800018310547,153.3800048828125,375.2799987792969,253.17999267578125,194.66000366210938,154.0800018310547,376.4599914550781,265.1300048828125,193.1699981689453,152.9499969482422,374.1600036621094,252.7100067138672,194.13999938964844,153.72000122070312,375.3699951171875,263.6600036621094,34049900,27057000,14327000,113619900
2023-12-29,192.28463745117188,151.94000244140625,375.34588623046875,248.47999572753906,192.52999877929688,151.94000244140625,376.0400085449219,248.47999572753906,194.39999389648438,153.88999938964844,377.1600036621094,255.19000244140625,191.72999572753906,151.02999877929688,373.4800109863281,247.42999267578125,193.89999389648438,153.10000610351562,376.0,255.10000610351562,42628800,39789000,18723000,100615300
2024-01-02,185.40341186523438,149.92999267578125,370.1854248046875,248.4199981689453,185.63999938964844,149.92999267578125,370.8699951171875,248.4199981689453,188.44000244140625,152.3800048828125,375.8999938964844,251.25,183.88999938964844,148.38999938964844,366.7699890136719,244.41000366210938,187.14999389648438,151.5399932861328,373.8599853515625,250.0800018310547,82488700,47339400,25258600,104654200
2024-01-03,184.01519775390625,148.47000122070312,369.9159240722656,238.4499969482422,184.25,148.47000122070312,370.6000061035156,238.4499969482422,185.8800048828125,151.0500030517578,373.260009765625,245.67999267578125,183.42999267578125,148.3300018310547,368.510009765625,236.32000732421875,184.22000122070312,149.1999969482422,369.010009765625,244.97999572753906,58414500,49425500,23083500,121082600
2024-01-04,181.6781768798828,144.57000732421875,367.2608337402344,237.92999267578125,181.91000366210938,144.57000732421875,367.94000244140625,237.92999267578125,183.08999633789062,147.3800048828125,373.1000061035156,242.6999969482422,180.8800048828125,144.0500030517578,367.1700134277344,237.72999572753906,182.14999389648438,145.58999633789062,370.6700134277344,239.25,71983600,56039800,20901500,102629300
2024-01-05,180.9490966796875,145.24000549316406,367.0711975097656,237.49000549316406,181.17999267578125,145.24000549316406,367.75,237.49000549316406,182.75999450683594,146.58999633789062,372.05999755859375,240.1199951171875,180.1699981689453,144.52999877929688,366.5,234.89999389648438,181.99000549316406,144.69000244140625,368.9700012207031,236.86000061035156,62303300,45124800,20987000,92379400
2024-01-08,185.32351684570312,149.10000610351562,373.9983825683594,240.4499969482422,185.55999755859375,149.10000610351562,374.69000244140625,240.4499969482422,185.60000610351562,149.39999389648438,375.20001220703125,241.25,181.5,146.14999389648438,369.010009765625,235.3000030517578,182.08999633789062,146.74000549316406,369.29998779296875,236.13999938964844,59144500,46757100,23134000,85166600
2024-01-09,184.904052734375,151.3699951171875,375.09637451171875,234.9600067138672,185.13999938964844,151.3699951171875,375.7900085449219,234.9600067138672,185.14999389648438,151.7100067138672,375.989990234375,238.9600067138672,182.72999572753906,148.2100067138672,371.19000244140625,232.0399932861328,183.9199981689453,148.3300018310547,372.010009765625,238.11000061035156,42841800,43812600,20830000,96705700
2024-01-10,185.9527130126953,153.72999572753906,382.0634460449219,233.94000244140625,186.19000244140625,153.72999572753906,382.7699890136719,233.94000244140625,186.39999389648438,154.4199981689453,384.1700134277344,235.5,183.9199981689453,151.8800048828125,376.32000732421875,231.2899932861328,184.35000610351562,152.05999755859375,376.3699951171875,235.10000610351562,46792900,44421800,25514200,91628500
2024-01-11,185.35348510742188,155.17999267578125,383.9200439453125,227.22000122070312,185.58999633789062,155.17999267578125,384.6300048828125,227.22000122070312,187.0500030517578,157.1699981689453,390.67999267578125,230.92999267578125,183.6199951171875,153.1199951171875,380.3800048828125,225.3699951171875,186.5399932861328,155.0399932861328,386.0,230.57000732421875,49128400,49072700,27850800,105873600
2024-01-12,185.6830596923828,154.6199951171875,387.7529602050781,218.88999938964844,185.9199981689453,154.6199951171875,388.4700012207031,218.88999938964844,186.74000549316406,156.1999969482422,388.67999267578125,225.33999633789062,185.19000244140625,154.00999450683594,384.6499938964844,217.14999389648438,186.05999755859375,155.38999938964844,385.489990234375,220.0800018310547,40444700,40460300,21645700,122889000
2024-01-16,183.39598083496094,153.16000366210938,389.54962158203125,219.91000366210938,183.6300048828125,153.16000366210938,390.2699890136719,219.91000366210938,184.25999450683594,154.99000549316406,394.0299987792969,223.49000549316406,180.92999267578125,152.14999389648438,387.6199951171875,212.17999267578125,182.16000366210938,153.52999877929688,393.6600036621094,215.10000610351562,65603000,41384600,27202300,115355000
2024-01-17,182.4471893310547,151.7100067138672,388.7510986328125,215.5500030517578,182.67999267578125,151.7100067138672,389.4700012207031,215.5500030517578,182.92999267578125,152.14999389648438,390.1099853515625,215.6699981689453,180.3000030517578,149.91000366210938,384.80999755859375,212.00999450683594,181.27000427246094,151.49000549316406,387.9800109863281,214.86000061035156,47317400,34953400,22234100,103164400
2024-01-18,188.38961791992188,153.5,393.1429748535156,211.8800048828125,188.6300048828125,153.5,393.8699951171875,211.8800048828125,189.13999938964844,153.77999877929688,393.989990234375,217.4499969482422,185.8300018310547,151.82000732421875,390.1199951171875,208.74000549316406,186.08999633789062,152.77000427246094,391.7200012207031,216.8800048828125,78005800,37850200,23392100,108595400
2024-01-19,191.3158721923828,155.33999633789062,397.93414306640625,212.19000244140625,191.55999755859375,155.33999633789062,398.6700134277344,212.19000244140625,191.9499969482422,155.75999450683594,398.6700134277344,213.19000244140625,188.82000732421875,152.74000549316406,393.5,207.55999755859375,189.3300018310547,153.8300018310547,395.760009765625,209.99000549316406,68741000,51033700,29272000,102095800
2024-01-22,193.6428985595703,154.77999877929688,395.7781066894531,208.8000030517578,193.88999938964844,154.77999877929688,396.510009765625,208.8000030517578,195.3300018310547,157.0500030517578,400.6199951171875,217.8000030517578,192.25999450683594,153.89999389648438,393.5899963378906,206.27000427246094,192.3000030517578,156.88999938964844,400.0199890136719,212.25999450683594,60133900,43687500,27016900,117952500
2024-01-23,194.93125915527344,156.02000427246094,398.1636962890625,209.13999938964844,195.17999267578125,156.02000427246094,398.8999938964844,209.13999938964844,195.75,156.2100067138672,399.3800048828125,215.64999389648438,193.8300018310547,153.92999267578125,393.92999267578125,207.75,195.02000427246094,154.85000610351562,395.75,211.3000030517578,42355600,37986000,20525900,106605900
2024-01-24,194.2521209716797,156.8699951171875,401.8169250488281,207.8300018310547,194.5,156.8699951171875,402.55999755859375,207.8300018310547,196.3800048828125,158.50999450683594,405.6300048828125,212.72999572753906,194.33999633789062,156.47999572753906,400.45001220703125,206.77000427246094,195.4199981689453,157.8000030517578,401.5400085449219,211.8800048828125,53631300,48547300,24867000,123369900
2024-01-25,193.92254638671875,157.75,404.1226806640625,182.6300048828125,194.1699981689453,157.75,404.8699951171875,182.6300048828125,196.27000427246094,158.50999450683594,407.010009765625,193.0,193.11000061035156,154.5500030517578,402.5299987792969,180.05999755859375,195.22000122070312,156.9499969482422,404.32000732421875,189.6999969482422,54822100,43638600,21021200,198076800
2024-01-26,192.17477416992188,159.1199951171875,403.1844177246094,183.25,192.4199981689453,159.1199951171875,403.92999267578125,183.25,194.75999450683594,160.72000122070312,406.1700134277344,186.77999877929688,191.94000244140625,157.91000366210938,402.42999267578125,182.10000610351562,194.27000427246094,158.4199981689453,404.3699951171875,185.5,44594000,51047400,17803300,107343200
